time,feed_c,out_c,feed_f,out_f,pressure,out_f_setting,out_c_setting,reward,error,sum_error,done
2021/6/25 8:55,28.51721346,62.68071864,579.232692,155.3970245,53.92818667,160,65.5,-7.948347387,2.81928136,6.459915435,0
2021/6/25 9:00,27.05390398,61.92825867,564.1108841,167.4224381,53.59114156,160,65.5,-12.75733613,3.57174133,6.801699048,0
2021/6/25 9:05,28.5036353,61.46487909,618.7861862,167.751834,53.5345344,160,65.5,-16.28220076,4.03512091,7.435970434,0
2021/6/25 9:10,32.07486007,62.6037561,595.0961095,150.033312,53.68333846,160,65.5,-8.388228728,2.8962439,6.614229117,0
2021/6/25 9:15,27.53364913,62.69029346,590.8920612,166.2053399,53.50939273,160,65.5,-7.894450841,2.80970654,6.116821098,0
2021/6/25 9:20,20.66711992,62.8202698,523.1769076,151.3222708,53.18986028,160,65.5,-7.180953945,2.6797302,5.738140749,0
2021/6/25 9:25,29.58996803,61.88253828,617.8631342,159.731271,53.50834605,160,65.5,-13.0860293,3.61746172,6.486532095,0
2021/6/25 9:30,20.65063176,62.16451781,492.1557164,159.9749619,52.97631765,160,65.5,-11.12544144,3.33548219,6.578748237,0
2021/6/25 9:35,29.25480256,63.11271132,641.9369553,170.9285551,53.0202152,160,65.5,-5.699147242,2.38728868,5.676662799,0
2021/6/25 9:40,21.30495059,62.52824017,453.3488927,162.5320379,52.82644204,160,65.5,-8.831356487,2.97175983,5.810091229,0
2021/6/25 9:45,25.73454722,62.46032047,613.2236923,152.6082434,53.28522441,160,65.5,-9.239651645,3.03967953,5.944725145,0
2021/6/25 9:50,25.10725402,62.41117249,555.0333898,157.7868267,53.60435473,160,65.5,-9.540855387,3.08882751,6.061190082,0
2021/6/25 9:55,23.29578883,62.07031577,557.5028264,155.2170489,52.61115565,160,65.5,-11.76273392,3.42968423,6.460279271,0
2021/6/25 10:00,27.24730842,62.2146829,599.9742569,168.5594886,53.09509468,160,65.5,-10.79330845,3.2853171,6.515456736,0
