time,feed_c,out_c,feed_f,out_f,out_f_setting,pressure
2022-05-11 06:20:00,29.265207268392338,61.0321916071538,686.2660288492615,151.1495835622219,152.3151796188356,48.927199757890556
2022-05-11 06:25:00,26.65370977720434,59.175052216840804,454.6505310058529,52.598297868576495,146.88278233931308,50.986380310061904
2022-05-11 06:30:00,25.29080895741484,57.13164948781659,424.29221717023137,3.2517700135831005,126.55174742973742,53.15229338582607
2022-05-11 06:35:00,29.278544909154668,56.43359509786389,595.8898660030871,0.1815755295540667,120.20530115507358,54.60794296264357
2022-05-11 06:40:00,25.485436220168165,56.241242500296586,497.03877448625923,0.1822663571213,120.36818239341223,56.21792178853667
2022-05-11 06:45:00,26.474347095488657,56.84778934860293,515.3861746419253,0.18361546041663335,120.6238936216551,55.628882334396025
2022-05-11 06:50:00,21.58689058304734,57.57493233108038,297.0915702819803,0.17957176789790014,120.64301915231073,54.70960198465446
2022-05-11 06:55:00,22.12634976784105,23.569429000868002,231.6576312516149,16.071319744104564,120.50027754042698,54.339404881792184
2022-05-11 07:00:00,27.274961527983113,0.31763401287143544,605.7980869440069,0.18553482800661122,120.17920392461832,51.33998443603958
2022-05-11 07:05:00,29.58884293237833,0.610384255149256,642.3025367736653,0.18717449003883332,120.1939312831479,49.7893954213445
2022-05-11 07:10:00,19.813726728440876,0.9031344974270762,470.27222008261003,0.18616175721150008,120.20865864167756,50.538985926303525
2022-05-11 07:15:00,20.304019996016258,1.1958847397048966,556.5316475626458,0.1883391296407,120.22338600020707,47.10728265889936
2022-05-11 07:20:00,17.97325429024444,1.4886349819827176,500.5282084859227,0.18747830784906672,120.23811335873675,46.424581069945845
2022-05-11 07:25:00,17.859424151461607,1.7813852242605381,590.1681867268705,0.19177584025761224,120.2528407172663,47.392233032230564
2022-05-11 07:30:00,18.696305514288834,2.074135466538358,637.8475870768029,0.18979728836256585,120.26756807579596,48.21682799785076
2022-05-11 07:35:00,19.040115874608478,2.366885708816179,674.301599019348,0.1891336428320556,120.28229543432552,49.055648167927174
2022-05-11 07:40:00,17.557401924135206,2.6596359510939993,719.391658935527,0.191749865187,120.29702279285516,50.016899693808625
2022-05-11 07:45:00,16.282415506999165,2.9523861933718196,725.4633452351698,0.19070096345933335,120.31175015138477,49.03947650485844
2022-05-11 07:50:00,14.996456865631325,3.245136435649641,727.4149704386182,0.19339390905989387,120.32647750991431,48.436186113150185
2022-05-11 07:55:00,15.433349855417667,3.5378866779274607,706.8011944173036,0.1896898745399394,120.341204868444,48.90169115194503
2022-05-11 08:00:00,13.044407505993647,3.8306369202052815,596.3804950968317,0.19307003163499986,120.35593222697351,49.75899065653215
